ID,地域,緯度,経度,ジャンル1,サブジャンル1,ジャンル2,サブジャンル2,ジャンル3,サブジャンル3,名称,概略,郵便番号,住所,電話番号,Fax番号,E-mail,開館時間,休館日,料金,備考,リンク
2209,金沢市,36.511353,136.62332,福祉・健康,AED,,,,,額中学校（AED）,２Ｆ　職員室前廊下,921-8146,金沢市額乙丸町イ7,,,,,,,,
2210,金沢市,36.522918,136.634261,福祉・健康,AED,,,,,高尾台中学校（AED）,２Ｆ　職員室前廊下窓側,921-8155,金沢市高尾台1-128,,,,,,,,
2211,金沢市,36.570381,136.58412,福祉・健康,AED,,,,,緑中学校（AED）,１Ｆ　職員玄関入口内右側,920-0373,金沢市みどり2-3,,,,,,,,
2212,金沢市,36.609821,136.628083,福祉・健康,AED,,,,,港中学校（AED）,２Ｆ　職員室前廊下壁,920-8217,金沢市近岡町217,,,,,,,,
2213,金沢市,36.595254,136.676222,福祉・健康,AED,,,,,北鳴中学校（AED）,２Ｆ　職員室前廊下,920-0811,金沢市小坂町北95,,,,,,,,
2214,金沢市,36.590407,136.60738,福祉・健康,AED,,,,,大徳中学校（AED）,２Ｆ　廊下、職員室横の柱,920-0352,金沢市観音堂町ト35,,,,,,,,
2215,金沢市,36.547902,136.63624,福祉・健康,AED,,,,,清泉中学校（AED）,２Ｆ　職員室前　廊下,921-8042,金沢市泉本町3-3,,,,,,,,
2216,金沢市,36.556157,136.67731,福祉・健康,AED,,,,,金沢美術工芸大学（AED）,"１Ｆ　本館棟　掲示板コーナー向階段横
２ F 　体育館棟　体育館入り口横",920-0942,金沢市小立野5-11-1,,,,,,,,
2217,金沢市,36.592484,136.615654,福祉・健康,AED,,,,,金沢市立工業高校（AED）,"１Ｆ　第一実習棟機械科準備室前、
２Ｆ　第一体育館前",920-0344,金沢市畝田東1-1-1,,,,,,,,
2218,金沢市,36.607796,136.599513,福祉・健康,AED,,,,,金石保育所（AED）,１Ｆ　事務所内,920-0338,金沢市金石北3-3-38,,,,,,,,
2219,金沢市,36.560454,136.643685,福祉・健康,AED,,,,,中村町保育所（AED）,１Ｆ　玄関,921-8022,金沢市中村町15-7,,,,,,,,
2220,金沢市,36.580459,136.666932,福祉・健康,AED,,,,,森山保育所（AED）,１Ｆ　事務所内,920-0842,金沢市元町1-7-7,,,,,,,,
2221,金沢市,36.546318,136.608815,福祉・健康,AED,,,,,八日市保育所（AED）,１Ｆ　事務所内,921-8064,金沢市八日市2-465,,,,,,,,
2222,金沢市,36.554128,136.596513,福祉・健康,AED,,,,,矢木保育所（AED）,１Ｆ　事務所内,921-8066,金沢市矢木1-40,,,,,,,,
2223,金沢市,36.608728,136.706855,福祉・健康,AED,,,,,薬師谷保育所（AED）,１Ｆ　玄関,920-0164,金沢市堅田町丙86-3,,,,,,,,
2224,金沢市,36.61005,136.693334,福祉・健康,AED,,,,,双葉保育所（AED）,１Ｆ　事務所内,920-3114,金沢市吉原町ヨ1,,,,,,,,
2225,金沢市,36.638285,136.711184,福祉・健康,AED,,,,,花園保育所（AED）,１Ｆ　玄関,920-0102,金沢市岸川町に46,,,,,,,,
2226,金沢市,36.596767,136.737368,福祉・健康,AED,,,,,宮野保育所（AED）,１Ｆ　事務所内,920-0153,金沢市宮野町ホ79,,,,,,,,
2227,金沢市,36.631625,136.684942,福祉・健康,AED,,,,,八田保育所（AED）,１Ｆ　事務所内,920-3104,金沢市八田町東572,,,,,,,,
2228,金沢市,36.542452,136.634521,福祉・健康,AED,,,,,三馬保育所（AED）,１Ｆ　玄関,921-8164,金沢市久安6-83,,,,,,,,
2229,金沢市,36.51583,136.627858,福祉・健康,AED,,,,,光が丘保育所（AED）,１Ｆ　事務所内,921-8142,金沢市光が丘2-104,,,,,,,,
2230,金沢市,36.533665,136.67321,福祉・健康,AED,,,,,大桑保育所（AED）,１Ｆ　玄関,921-8046,金沢市大桑町平42-48,,,,,,,,
2231,金沢市,36.589697,136.671914,福祉・健康,AED,,,,,城北児童会館（AED）,１Ｆ　玄関,920-0811,金沢市小坂町西8-11,,,,,,,,
2232,金沢市,36.563425,136.649214,福祉・健康,AED,,,,,長町児童館（AED）,１Ｆ　玄関,920-0865,金沢市長町2-2-16,,,,,,,,
2233,金沢市,36.572038,136.64985,福祉・健康,AED,,,,,芳斉児童館（AED）,１Ｆ　廊下,920-0862,金沢市芳斉2-3-29,,,,,,,,
2234,金沢市,36.633483,136.707671,福祉・健康,AED,,,,,花園児童館（AED）,１Ｆ　玄関ホール,920-0106,金沢市今町チ41,,,,,,,,
2235,金沢市,36.576615,136.663551,福祉・健康,AED,,,,,馬場児童館（AED）,３Ｆ　廊下,920-0831,金沢市東山3-29-22,,,,,,,,
2236,金沢市,36.610865,136.602882,福祉・健康,AED,,,,,大野町児童館（AED）,１Ｆ　玄関,920-0231,金沢市大野町1-8-5,,,,,,,,
2237,金沢市,36.543242,136.666538,福祉・健康,AED,,,,,平和町児童館（AED）,１Ｆ　玄関,921-8105,金沢市平和町2-8-7,,,,,,,,
2238,金沢市,36.59487,136.612896,福祉・健康,AED,,,,,大徳児童館（AED）,１Ｆ　玄関ホール,920-0343,金沢市畝田中2-234,,,,,,,,
2239,金沢市,36.593443,136.675689,福祉・健康,AED,,,,,小坂児童館（AED）,１Ｆ　玄関,920-0811,金沢市小坂町北312,,,,,,,,
2240,金沢市,36.566961,136.667532,福祉・健康,AED,,,,,材木児童館（AED）,１Ｆ　玄関ホール,920-0921,金沢市材木町13-11,,,,,,,,
2241,金沢市,36.565938,136.620871,福祉・健康,AED,,,,,米丸児童館（AED）,１Ｆ　事務室,921-8005,金沢市間明町2-346,,,,,,,,
2242,金沢市,36.528432,136.647259,福祉・健康,AED,,,,,富樫児童館（AED）,１Ｆ　遊戯室,921-8175,金沢市山科1-6-8,,,,,,,,
2243,金沢市,36.550971,136.679032,福祉・健康,AED,,,,,小立野児童館（AED）,２Ｆ　廊下,920-0942,金沢市小立野4-7-51,,,,,,,,
2244,金沢市,36.559467,136.641945,福祉・健康,AED,,,,,中村児童館（AED）,１Ｆ　集会室,921-8022,金沢市中村町10-35,,,,,,,,
2245,金沢市,36.625577,136.627885,福祉・健康,AED,,,,,粟崎児童館（AED）,１Ｆ　玄関,920-0226,金沢市粟崎町1-3,,,,,,,,
2246,金沢市,36.60102,136.633894,福祉・健康,AED,,,,,鞍月児童館（AED）,１Ｆ　廊下,920-0064,金沢市直江町９２街区２,,,,,,,,
2247,金沢市,36.575801,136.657413,福祉・健康,AED,,,,,瓢箪児童館（AED）,２Ｆ　階段踊り場,920-0901,金沢市彦三町2-10-5,,,,,,,,
2248,金沢市,36.604305,136.594367,福祉・健康,AED,,,,,金石児童館（AED）,２Ｆ　廊下,920-0337,金沢市金石西4-5-30,,,,,,,,
2249,金沢市,36.567951,136.580264,福祉・健康,AED,,,,,安原児童館（AED）,１Ｆ　玄関,920-0376,金沢市福増町北1067,,,,,,,,
2250,金沢市,36.549385,136.644678,福祉・健康,AED,,,,,弥生児童館（AED）,２Ｆ　階段踊り場,921-8036,金沢市弥生1-29-13,,,,,,,,
2251,金沢市,36.563997,136.635623,福祉・健康,AED,,,,,新神田児童館（AED）,３Ｆ　廊下,921-8013,金沢市新神田1-1-18,,,,,,,,
2252,金沢市,36.584561,136.661357,福祉・健康,AED,,,,,浅野町児童館（AED）,１Ｆ　廊下,920-0841,金沢市浅野本町2-13-12,,,,,,,,
2253,金沢市,36.572778,136.597176,福祉・健康,AED,,,,,二塚児童館（AED）,１Ｆ　玄関,920-0367,金沢市北塚町西98,,,,,,,,
2254,金沢市,36.546093,136.60859,福祉・健康,AED,,,,,押野児童館（AED）,１Ｆ　玄関,921-8064,金沢市八日市2-464,,,,,,,,
2255,金沢市,36.606436,136.67663,福祉・健康,AED,,,,,千坂児童館（AED）,１Ｆ　玄関,920-0002,金沢市千木1-235,,,,,,,,
2256,金沢市,36.575882,136.642986,福祉・健康,AED,,,,,長田町児童館（AED）,３Ｆ　廊下,920-0043,金沢市長田1-5-50,,,,,,,,
2257,金沢市,36.522124,136.624092,福祉・健康,AED,,,,,扇台児童館（AED）,１Ｆ　玄関ホール,921-8141,金沢市馬替1-29-1,,,,,,,,
2258,金沢市,36.55722,136.686887,福祉・健康,AED,,,,,杜の里児童館（AED）,１Ｆ　遊戯室,920-1165,金沢市若松町3-281,,,,,,,,
2259,金沢市,36.554714,136.609084,福祉・健康,AED,,,,,西南部児童館（AED）,１Ｆ　玄関,921-8063,金沢市八日市出町815,,,,,,,,
2261,金沢市,36.579398,136.669017,福祉・健康,AED,,,,,森山公民館（AED）,１Ｆ　エントランス正面壁,920-0843,金沢市森山2-11-13,,,,,,,,
2262,金沢市,36.510864,136.624167,福祉・健康,AED,,,,,額公民館（AED）,１Ｆ　正面玄関フロア,921-8145,金沢市額谷3-1-1,,,,,,,,
2263,金沢市,36.553143,136.647406,福祉・健康,AED,,,,,野町公民館（AED）,１Ｆ　事務所裏通路,921-8031,金沢市野町3-1-15,,,,,,,,
2264,金沢市,36.541761,136.661158,福祉・健康,AED,,,,,城南公民館（AED）,１Ｆ　玄関ホール左側,921-8111,金沢市若草町22-12,,,,,,,,
2265,金沢市,36.555979,136.656861,福祉・健康,AED,,,,,新竪町公民館（AED）,１Ｆ　ロビー,920-0971,金沢市鱗町62,,,,,,,,
2266,金沢市,36.551374,136.659961,福祉・健康,AED,,,,,菊川町公民館（AED）,１Ｆ　玄関入って右側壁面,920-0967,金沢市菊川2-3-3,,,,,,,,
2267,金沢市,36.56648,136.665274,福祉・健康,AED,,,,,味噌蔵町公民館（AED）,１Ｆ　エントランス左前壁,920-0931,金沢市兼六元町7-19,,,,,,,,
2268,金沢市,36.569885,136.652844,福祉・健康,AED,,,,,松ヶ枝公民館（AED）,１Ｆ　玄関ホール左側壁,920-0864,金沢市高岡町7-23,,,,,,,,
2269,金沢市,36.605795,136.674127,福祉・健康,AED,,,,,千坂公民館（AED）,１Ｆ　事務室前,920-0002,金沢市千木1-119,,,,,,,,
2270,金沢市,36.590668,136.641505,福祉・健康,AED,,,,,諸江公民館（AED）,１Ｆ　玄関左斜め正面,920-0014,金沢市諸江町29-1,,,,,,,,
2271,金沢市,36.542116,136.63456,福祉・健康,AED,,,,,三馬公民館（AED）,１Ｆ　ｴﾝﾄﾗﾝｽ右側　階段横,921-8164,金沢市久安6-59-1,,,,,,,,
2272,金沢市,36.546794,136.680462,福祉・健康,AED,,,,,崎浦公民館（AED）,１Ｆ　玄関入って右側壁面,920-0942,金沢市小立野2-41-36,,,,,,,,
2273,金沢市,36.615365,136.639571,福祉・健康,AED,,,,,浅野川公民館（AED）,１Ｆ　事務室前壁,920-0213,金沢市大河端町西92-1,,,,,,,,
2274,金沢市,36.57887,136.625701,福祉・健康,AED,,,,,戸板公民館（AED）,１Ｆ　エントランス右　廊下,920-0068,金沢市戸板１丁目２番地　戸板会館かがやき（１階）,,,,,,,,
2275,金沢市,36.59234,136.609935,福祉・健康,AED,,,,,大徳公民館（AED）,１Ｆ　玄関正面,920-0342,金沢市畝田西1-201-1,,,,,,,,
2276,金沢市,36.603897,136.651954,福祉・健康,AED,,,,,松寺公民館（AED）,１Ｆ　階段下,920-0011,金沢市松寺町丑42,,,,,,,,
2277,金沢市,36.509824,136.67496,福祉・健康,AED,,,,,内川公民館（AED）,１Ｆ　玄関左側,920-1346,金沢市三小牛町20-1-10,,,,,,,,
2278,金沢市,36.525937,136.638018,福祉・健康,AED,,,,,伏見台公民館（AED）,１Ｆ　大ホール手前トイレ横,921-8151,金沢市窪5-675,,,,,,,,
2279,金沢市,36.562139,136.761959,福祉・健康,AED,,,,,医王山公民館（AED）,１Ｆ　玄関右奥,920-1102,金沢市二俣町六字14-9,,,,,,,,
2280,金沢市,36.586902,136.640583,福祉・健康,AED,,,,,西公民館（AED）,１Ｆ　玄関上がり口左,920-0024,金沢市西念2-34-9,,,,,,,,
2281,金沢市,36.55053,136.626497,福祉・健康,AED,,,,,米泉公民館（AED）,１Ｆ　玄関から台所に行く廊下右側壁,921-8044,金沢市米泉町8-126,,,,,,,,
2282,金沢市,36.576193,136.68077,福祉・健康,AED,,,,,東斎場（AED）,１Ｆ　待合ロビー,920-0815,金沢市鳴和台360番地,,,,,,,,
2283,金沢市,36.555442,136.630313,福祉・健康,AED,,,,,南斎場（AED）,１Ｆ　待合ロビー,921-8043,金沢市西泉6丁目64番地,,,,,,,,
2284,金沢市,36.533354,136.66325,福祉・健康,AED,,,,,野田山墓地管理事務所（AED）,１Ｆ　管理事務所,921-8104,金沢市野田町野田山1-2,,,,,,,,
2285,金沢市,36.563456,136.693602,福祉・健康,AED,,,,,奥卯辰山墓地公園管理事務所（AED）,１Ｆ　管理事務所,920-1165,金沢市若松町ア88,,,,,,,,
2286,金沢市,36.495242,136.671107,福祉・健康,AED,,,,,内川墓地公園管理事務所（AED）,１Ｆ　管理事務所,920-1343,金沢市小原町ム18,,,,,,,,
2287,金沢市,36.562285,136.618305,福祉・健康,AED,,,,,西部環境エネルギーセンター（AED）,１Ｆ　エントランス右側,921-8016,金沢市東力町ハ3-1,,,,,,,,
2288,金沢市,36.542207,136.735954,福祉・健康,AED,,,,,戸室リサイクルプラザ（AED）,１Ｆ　エントランス左側壁,920-1105,金沢市戸室新保ハ604,,,,,,,,
2289,金沢市,36.558386,136.630837,福祉・健康,AED,,,,,西部リサイクルプラザ（AED）,１Ｆ　エントランス右側壁,921-8026,金沢市糸田新町1-30,,,,,,,,
2290,金沢市,36.577821,136.677789,福祉・健康,AED,,,,,東部リサイクルプラザ（AED）,１Ｆ　エントランス正面,920-0815,金沢市鳴和台432,,,,,,,,
2291,金沢市,36.561385,136.656248,福祉・健康,AED,,,,,市役所本庁舎（AED）,"１Ｆ　市民課交付窓口前
２F　市民ホール",920-0962,金沢市広坂1-1-1,,,,,,,,
2292,金沢市,36.55909,136.660163,福祉・健康,AED,,,,,金沢市職員会館（AED）,１Ｆ　受付側,920-0964,金沢市本多町3-2-26,,,,,,,,
2293,金沢市,36.583175,136.646533,福祉・健康,AED,,,,,金沢勤労者プラザ（AED）,１Ｆ　事務所受付,920-0022,金沢市北安江3-2-20,,,,,,,,
2295,金沢市,36.57255,136.574134,福祉・健康,AED,,,,,金沢市農業センター（AED）,１Ｆ　管理棟エントランスホール内,920-0371,金沢市下安原町東1471,,,,,,,,
2296,金沢市,36.585838,136.632461,福祉・健康,AED,,,,,中央卸売市場（AED）,"青果本館卸売場　蔬菜現場事務所前、
水産本館卸売場　石川中央魚市日直室前、
管理事務所1階　警備員室前、
青果第三卸売場　事務室前、
水産冷蔵庫　冷蔵庫扉前",920-0024,金沢市西念4-7-1,,,,,,,,
2297,金沢市,36.580025,136.633792,福祉・健康,AED,,,,,公設花き地方卸売市場（AED）,１Ｆ　正面側トイレ入口左側壁,920-0051,金沢市二口町ニ80-1,,,,,,,,
2298,金沢市,36.617454,136.694255,福祉・健康,AED,,,,,森本市民センター（AED）,１Ｆ　待合場所ソファー付近,920-3116,金沢市南森本町ヌ33,,,,,,,,
2299,金沢市,36.51694,136.688121,福祉・健康,AED,,,,,犀川市民センター（AED）,１Ｆ　公民館側自動ドア横,920-1302,金沢市末町6-67-1,,,,,,,,
2300,金沢市,36.545416,136.692067,福祉・健康,AED,,,,,浅川市民センター（AED）,１Ｆ　ホールエレベーター横,920-1151,金沢市田上町14街区4,,,,,,,,
2301,金沢市,36.619262,136.630049,福祉・健康,AED,,,,,湊市民センター（AED）,１Ｆ　受付窓口の付近,920-0211,金沢市湊3-5-9,,,,,,,,
2302,金沢市,36.571488,136.655877,福祉・健康,AED,,,,,近江町交流プラザ（AED）,３Ｆ　通路トイレ付近,920-0907,金沢市青草町88,,,,,,,,
2303,金沢市,36.54075,136.6626,福祉・健康,AED,,,,,金沢市立病院（AED）,"１Ｆ　待合ホール　
院外処方せん受付窓口横",921-8105,金沢市平和町3-7-3,,,,,,,,
2304,金沢市,36.581697,136.644302,福祉・健康,AED,,,,,企業局広岡庁舎（AED）,１Ｆ　玄関ホール,920-0031,金沢市広岡3-3-30,,,,,,,,
2305,金沢市,36.568963,136.632323,福祉・健康,AED,,,,,消防訓練場（AED）,２Ｆ　総合作戦会議室右側,921-8012,金沢市本江町538,,,,,,,,
2306,金沢市,36.554989,136.634773,福祉・健康,AED,,,,,中央消防署（AED）,２Ｆ　事務室奥,921-8042,金沢市泉本町7-9-2,,,,,,,,
2307,金沢市,36.522854,136.627256,福祉・健康,AED,,,,,高尾台出張所（AED）,２Ｆ　事務室奥,921-8155,金沢市高尾台4-63,,,,,,,,
2308,金沢市,36.566805,136.664091,福祉・健康,AED,,,,,味噌蔵出張所（AED）,１Ｆ　事務室右側,920-0931,金沢市兼六元町3-18,,,,,,,,
2309,金沢市,36.539181,136.651851,福祉・健康,AED,,,,,泉野出張所（AED）,１Ｆ　通信室,921-8116,金沢市泉野出町2-1-7,,,,,,,,
2310,金沢市,36.547102,136.680176,福祉・健康,AED,,,,,小立野出張所（AED）,１Ｆ　事務室入口,920-0942,金沢市小立野2-41-40,,,,,,,,
2311,金沢市,36.581572,136.639686,福祉・健康,AED,,,,,駅西消防署（AED）,１Ｆ　通信室,920-0025,金沢市駅西本町1-11-29,,,,,,,,
2312,金沢市,36.572196,136.651161,福祉・健康,AED,,,,,玉川出張所（AED）,２Ｆ　通信室,920-0863,金沢市玉川町9-11,,,,,,,,
2313,金沢市,36.592669,136.670973,福祉・健康,AED,,,,,小坂出張所（AED）,１Ｆ　事務室奥,920-0806,金沢市三池町197-55,,,,,,,,
2314,金沢市,36.617557,136.694211,福祉・健康,AED,,,,,森本出張所（AED）,２Ｆ　事務室奥,929-1327,金沢市南森本町ヌ33,,,,,,,,
2315,金沢市,36.598603,136.599314,福祉・健康,AED,,,,,金石消防署（AED）,２Ｆ　事務室右側,920-0335,金沢市金石東1-3-3,,,,,,,,
2316,金沢市,36.558508,136.596396,福祉・健康,AED,,,,,三和出張所（AED）,２Ｆ　事務室右側,921-8066,金沢市矢木3-105-1,,,,,,,,
2317,金沢市,36.616614,136.612514,福祉・健康,AED,,,,,臨港出張所（AED）,２Ｆ　事務室右側,920-0231,金沢市大野町4-ソ16,,,,,,,,
2318,金沢市,36.561506,136.630236,福祉・健康,AED,,,,,神田交通公園（AED）,１Ｆ　事務所内,921-8013,金沢市新神田3-7-1,,,,,,,,
2319,金沢市,36.57915,136.64701,福祉・健康,AED,,,,,金沢駅西広場（AED）,１Ｆ　管理棟内,920-0031,金沢市広岡1丁目802番地,,,,,,,,
2320,金沢市,36.632172,136.664171,福祉・健康,AED,,,,,こなん水辺公園管理学習棟（AED）,１Ｆ　管理学習棟おえの間,920-0209,金沢市東蚊爪町マ33-1,,,,,,,,
2321,金沢市,36.530373,136.654397,福祉・健康,AED,,,,,大乗寺丘陵公園見晴らしハウス（AED）,１Ｆ　見晴らしハウス入口,921-8114,金沢市長坂町・山科町地内,,,,,,,,
2322,金沢市,36.576197,136.648126,福祉・健康,AED,,,,,金沢駅東駐車場（AED）,１Ｆ　管理事務所前,920-0856,金沢市昭和町16-2,,,,,,,,
2323,金沢市,36.575792,136.652316,福祉・健康,AED,,,,,武蔵地下駐車場（AED）,B１Ｆ　管理事務所前,920-0853,金沢市本町1-170,,,,,,,,
2324,金沢市,36.621487,136.672085,福祉・健康,AED,,,,,瑞樹会館（AED）,"１Ｆ　エントランス右側
玄関前",920-0201,金沢市みずき2-263,,,,,,,,
2325,金沢市,36.577808,136.649301,福祉・健康,AED,,,,,金沢駅東広場（AED）,B１Ｆ　中央監視室,920-0858,金沢市木ノ新保町2番地,,,,,,,,
2327,金沢市,36.622257,136.631797,福祉・健康,AED,,,,,港エネルギーセンター（AED）,１Ｆ　玄関ホール,920-0211,金沢市湊3-6,,,,,,,,
2328,金沢市,36.512439,136.699335,福祉・健康,AED,,,,,末浄水場（AED）,１Ｆ　正面入口左側壁,920-1302,金沢市末町1-1,,,,,,,,
2329,金沢市,36.586858,136.653785,福祉・健康,AED,,,,,城北水質管理センター（AED）,１Ｆ　玄関ホール,920-0841,金沢市浅野本町ホ131,,,,,,,,
2344,金沢市,36.561063,136.651996,福祉・健康,AED,,,,,金沢学生のまち市民交流館（ＡＥＤ）,１Ｆ　学生の家玄関,920-0981,金沢市片町２丁目５?１７,,,,,,,,
2345,金沢市,36.570577,136.645378,福祉・健康,AED,,,,,女性センター（ＡＥＤ）,１Ｆ　財団事務所カウンター,920-0861,金沢市三社町1-44,,,,,,,,
2346,金沢市,36.558822,136.631121,福祉・健康,AED,,,,,西部管理センター（ＡＥＤ）,１Ｆ　事務室,921-8026,金沢市糸田新町1-30,,,,,,,,
2347,金沢市,36.576124,136.679767,福祉・健康,AED,,,,,東部管理センター（ＡＥＤ）,１Ｆ　事務室,920-0815,金沢市鳴和台359,,,,,,,,
2349,金沢市,36.565138,136.618266,福祉・健康,AED,,,,,米丸公民館（ＡＥＤ）,"１Ｆ　玄関ホール
展示棚内",921-8005,金沢市間明町2-72,,,,,,,,
2350,金沢市,36.566611,136.645581,福祉・健康,AED,,,,,長土塀公民館（ＡＥＤ）,"３Ｆ　第１研修室
入って正面壁面",920-0865,金沢市長町3-3-3,,,,,,,,
2736,金沢市,36.553753,136.593355,福祉・健康,AED,,,,,三和児童館,１F　玄関,921-8065,金沢市上荒屋4丁目82番地,076-249-2908,,,,,,,
2737,金沢市,36.492142,136.750124,福祉・健康,AED,,,,,湯涌公民館,,920-1129,金沢市芝原町イ59番地,076-235-1852,,,,,,,
2738,金沢市,36.517922,136.742947,福祉・健康,AED,,,,,キゴ山少年自然の家,,920-1141,金沢市平等本町13-1,076-229-1141,,,8：30～17：15（宿泊団体がある場合はこの限りではない）,毎週月曜日（祝日の場合その翌日）　年末年始（１２月２９日から１月３日まで）,,,
3777,金沢市,36.538097,140.636868,福祉・健康,AED,,,,,金沢町家情報館,AED,,金沢市茨城町53,,,,,,,,
3778,金沢市,36.539958,136.650198,福祉・健康,AED,,,,,総合体育館,AED,,泉野出町3-8-1,,,,,,,,
3781,金沢市,36.597893,136.660123,福祉・健康,AED,,,,,金沢プール,AED,,磯部町ハ55,,,,,,,,
3784,金沢市,36.582068,136.641756,福祉・健康,AED,,,,,ガスショールーム,AED,,西念1-2-1,,,,,,,,
3785,金沢市,36.577318,136.648544,福祉・健康,AED,,,,,金沢駅東広場,AED,,木ノ新保町2,,,,,,,,
3786,金沢市,36.551374,136.659961,福祉・健康,AED,,,,,菊川町公民館,AED,,菊川町2-3-3,,,,,,,,
3787,金沢市,36.565138,136.618266,福祉・健康,AED,,,,,米丸公民館,AED,,間明町2-72,,,,,,,,
3788,金沢市,36.566611,136.645581,福祉・健康,AED,,,,,長土塀公民館,AED,,長町3-3-3,,,,,,,,
3789,金沢市,36.565889,136.666004,福祉・健康,AED,,,,,兼六小学校,AED,,兼六元町7-15,,,,,,,,
3790,金沢市,36.591926,136.637444,福祉・健康,AED,,,,,金沢市西町教育研修館,AED,,金沢市西町3-16,,,,,,,,
3791,金沢市,36.593443,136.675689,福祉・健康,AED,,,,,小坂公民館,AED,,金沢市小坂町北312,,,,,,,,
3792,金沢市,36.492142,136.750124,福祉・健康,AED,,,,,湯涌公民館,AED,,芝原町イ59,,,,,,,,
3793,金沢市,36.557282,136.656567,福祉・健康,AED,,,,,金澤町家情報館,"1F
通庭左、下駄箱上",,茨木町53,,,,,,,,
3794,金沢市,36.597893,136.660123,福祉・健康,AED,,,,,金沢プール,"1F
受付窓口付近",,磯部町ハ55,,,,,,,,
3795,金沢市,36.553753,136.593355,福祉・健康,AED,,,,,三和児童館,1F　玄関,,上荒屋4-82,,,,,,,,
3796,金沢市,36.565889,136.666004,福祉・健康,AED,,,,,兼六小学校,"2F　体育館内校舎側入り口の右側
",,兼六元町7-15,,,,,,,,
3797,金沢市,36.593443,136.675689,福祉・健康,AED,,,,,小坂公民館,1F　エントランス正面壁,,小坂町北312,,,,,,,,
3798,金沢市,36.492142,136.750124,福祉・健康,AED,,,,,湯涌公民館,1F　ホール内,,芝原町イ59,,,,,,,,
3799,金沢市,36.594682,136.625573,福祉・健康,AED,,,,,キゴ山ふれあい研修センター　こども交流棟,1F　管理棟事務室,,平等本町カ13-1,,,,,,,,
3800,金沢市,36.582083,136.641777,福祉・健康,AED,,,,,ガスショールーム,1F 正面入口右側壁,,金沢市西念1-2-1,,,,,,,,
