ID,地域,緯度,経度,ジャンル1,サブジャンル1,ジャンル2,サブジャンル2,ジャンル3,サブジャンル3,名称,概略,郵便番号,住所,電話番号,Fax番号,E-mail,開館時間,休館日,料金,備考,リンク
3393,金沢市,36.565313,136.645382,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧富本町（とみもとちょう）,"文政6年に法船寺町から分立し、町内には鍔屋小路も含まれていた。明治4年、広小路と等雲寺門前を合併する。町名の由来は不詳。現在の町名：中央通町、長土塀3丁目、長町2丁目",920-0865,金沢市長町2-7-3先,,,,,,,地図番号76,
3394,金沢市,36.576469,136.655121,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧巴町（ともえまち）,"加賀藩士伴八矢の下屋敷（家中町）があったところで、その家紋「左三つ巴」にちなんで、明治の初め、この名がついた。現在の町名：笠市町、安江町",920-0851,金沢市笠市町5-35先,,,,,,,地図番号133,
3395,金沢市,36.569789,136.668859,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧豊国町（とよくにまち）,"観音山下町が改称されたもの。豊国神社社殿の麓にあったことから、明治元年、この名がついた。現在の町名：東山1丁目",920-0831,金沢市東山1-36-21先,,,,,,,地図番号147,
3396,金沢市,36.551359,136.662955,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧長柄町（ながえまち）,"藩政のころ、参勤交代のときなどに長柄の槍を持つ人達が住んでいたので、この名がついた。現在の町名：菊川1丁目",920-0967,金沢市菊川1-17-1先,,,,,,,地図番号22,
3397,金沢市,36.567929,136.645181,文化・芸術,歴史のまちしるべ標柱一覧,,,,,長土塀（ながどへ）,"藩政時代、この付近に長、村井、今枝などの武士の下屋敷があり、外囲いの土塀が長く続いていたので、この名で呼ばれている。現在の町名：長土塀1・2丁目、芳斉1・2丁目、長町3丁目、三社町",920-0867,金沢市長土塀1-15-13先,,,,,,,地図番号91,
3398,金沢市,36.561216,136.650467,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧長門町（ながとまち）,"加賀藩士、山崎長門の邸地があったところで、はじめは長門上ヶ地町と呼ばれたが、のち、この名がついた。現在の町名：片町2丁目、中央通町",920-0981,金沢市片町2-26-1先,,,,,,,地図番号59,
3399,金沢市,36.575776,136.644142,文化・芸術,歴史のまちしるべ標柱一覧,,,,,中橋町（なかばしまち）,"宮腰往還を横切る3本の用水に、三つの橋が架けられその中央の橋を中橋と呼んだ。この橋の近くにある町なので、この名がついた。現在の町名：中橋町、長田1丁目",920-0035,金沢市中橋町90先,,,,,,,地図番号130,
3400,金沢市,36.570638,136.661295,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧中町（なかまち）,"藩政初期、金沢城大手門から出る本通りの町だったのでこの名で呼ばれ、本町の一つとして重んじられた。現在の町名：大手町、尾張町1丁目",920-0902,金沢市尾張町1-4-1先,,,,,,,地図番号104,
3401,金沢市,36.563312,136.650657,文化・芸術,歴史のまちしるべ標柱一覧,,,,,長町（ながまち）,"藩政時代はすべて藩士の邸地で、香林坊下から図書橋（ずしょばし）あたりまでの長い町筋であったところから、この名がついたという。また、藩の老臣長氏や山崎長門の氏名に由来するともいう。現在の町名：長町1?3丁目、片町2丁目、長土塀2丁目",920-0865,金沢市長町1-1-23先,,,,,,,地図番号72,
3402,金沢市,36.587128,136.650458,文化・芸術,歴史のまちしるべ標柱一覧,,,,,七ツ屋町（ななつやまち）,"もと石川郡下安江村の地内で、民家七軒があったので堀川七ツ屋と呼ばれていた。のち、七ツ屋と称され、明治の中ごろ町名になった。現在の町名：変更なし",920-0021,金沢市七ツ屋町二23,,,,,,,地図番号146,
3403,金沢市,36.569219,136.643598,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧七曲り（ななまがり）,"藩政時代、侍町の西に続いて折れ曲がった町筋であることからこの名がついた。三社七曲りともいった。現在の町名：長土塀2丁目",920-0867,金沢市長土塀2-10-25先,,,,,,,地図番号95,
3404,金沢市,36.570214,136.66691,文化・芸術,歴史のまちしるべ標柱一覧,,,,,並木町（なみきまち）,"藩政時代、浅野川の護岸のために川沿いに植えられた松並木にちなんで、この名がついたという。現在の町名：材木町、橋場町",920-0928,金沢市並木町,,,,,,,"H17.10.1並木町復活地図番号100",
3405,金沢市,36.561506,136.668263,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧成瀬町（なるせまち）,"加賀藩重臣、成瀬氏邸地があったのでこの名がついた。昔は高石垣の上に楼門、長屋などがあり、俗に加賀の小城と呼ばれた。現在の町名：東兼六町",920-0933,金沢市東兼六町10-8先,,,,,,,地図番号60,
3406,金沢市,36.566899,136.65643,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧西町（にしちょう）,"金沢御坊の西にできたのでこの名がついたといわれ、のち尾山城（金沢城）になってからできたという説もある。佐久間盛政が金沢御坊を攻め取って西町口を城の大手とした。現在の町名：丸の内、尾山町",920-0918,金沢市尾山町9-13,,,,,,,地図番号86,
3407,金沢市,36.555108,136.669709,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧二十人町（にじゅうにんまち）,"藩政のころ、鉄砲足軽二十人をこの地に住まわせたことから、小立野二十人町、小立野足軽町二十人町などと呼ばれた。明治4年、付近の町を加えて二十人町となった。現在の町名：石引2丁目",920-0935,金沢市石引2-6-32先,,,,,,,地図番号33,
3408,金沢市,36.551419,136.650584,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧沼田町（ぬまだまち）,"もと石川郡泉野村の地内であったが、文政6年町立てされた。もとは沼地であったことからこの名がついたといわれる。現在の町名：寺町4丁目、泉野町3丁目、野町3丁目",921-8031,金沢市野町3-21-5,,,,,,,地図番号9,
3409,金沢市,36.553733,136.646799,文化・芸術,歴史のまちしるべ標柱一覧,,,,,野町（のまち）,"藩政の初め、松林や雑木林などの地であったが、城下町の拡大に伴い町地となったので、はじめ泉野町といわれ、のち、略されてこの名で呼ばれるようになった。現在の町名：野町1?4丁目、千日町",921-0831,金沢市野町3-1-27,,,,,,,地図番号14,
3410,金沢市,36.572041,136.658725,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧博労町（ばくろまち）,"藩政期、馬を売買するかたわら、藩士の稽古用の賃馬を飼育する博労たちが住んだことからこの名がついた。馬労町とも書いた。現在の町名：丸の内（一部）、大手町（一部）、尾張町1・2丁目（一部）",920-0902,金沢市尾張町2-4-12先,,,,,,,地図番号112,
3411,金沢市,36.571608,136.664512,文化・芸術,歴史のまちしるべ標柱一覧,,,,,橋場町（はしばちょう）,"天正年間は懸作・掛作とよび、商人が浅野川の河原に掛作（仮屋）を作って商売をしていた。藩政期には橋爪町・橋端町ともいった。町名は大橋詰めの位置に由来するという。現在の町名：橋場町、尾張町1・2丁目",920-0911,金沢市橋場町4,,,,,,,地図番号107,
3412,金沢市,36.573194,136.667884,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧八幡町（はちまんまち）,"卯辰八幡宮が、慶長4年から明治6年まで宇多須神社の地にあったので、社号からこの名がついた。現在の町名：東山1・2丁目",920-0831,金沢市東山1-30-8先,,,,,,,地図番号151,
3413,金沢市,36.573865,136.649738,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧英町（はなふさちょう）,"もと安江木町の一部で、町内に英田広済寺があったことから、文政4年、町名改めのとき「英」の一字を用いて町名とした。現在の町名：芳斉2丁目、本町2丁目",920-0853,金沢市本町2-5-2先,,,,,,,地図番号123,
3414,金沢市,36.564405,136.671772,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧馬場崎町（ばばさきちょう）,"藩政時代、藩の老臣横山氏上屋敷の馬場の横通りを馬場先と呼んでいたので、明治の初め、この名がついた。現在の町名：桜町、暁町、横山町",920-0926,金沢市暁町3-5先,,,,,,,地図番号75,
3415,金沢市,36.552482,136.65931,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧早道町（はやみちまち）,"藩政時代、藩の足軽飛脚が居住していた組地であった。飛脚のことを早道と呼んでいたので、この名がついた。現在の町名：菊川2丁目、幸町",920-0968,金沢市幸町17-13,,,,,,,地図番号26,
3416,金沢市,36.57385,136.66093,文化・芸術,歴史のまちしるべ標柱一覧,,,,,彦三町（ひこそまち）,"加賀藩の重臣、不破彦三とその家臣が住んでいたので、この名がついた。藩政時代、彦三殿町とも呼ばれていた。現在の町名：彦三町1・2丁目、瓢箪町、尾張町2丁目、安江町",920-0901,金沢市彦三町1-9-5,,,,,,,地図番号118,
3417,金沢市,36.567217,136.669854,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧備中町（びっちゅうまち）,"加賀藩士、岡島備中の下屋敷があったところで、元禄ころは備中上地町といいい、のち、この名となった。現在の町名：材木町",920-0921,金沢市材木町17-30,,,,,,,地図番号85,
3418,金沢市,36.55477,136.659571,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧百姓町（ひゃくしょうまち）,"もと石川郡石浦村の農地であったが、江戸時代前期（寛永8年以前）に町立てされた。農民が住んでいた町ということからこの名がついた。現在の町名：幸町",920-0968,金沢市幸町6-23先,,,,,,,地図番号29,
3419,金沢市,36.576768,136.657741,文化・芸術,歴史のまちしるべ標柱一覧,,,,,瓢箪町（ひょうたんまち）,"藩政の中ごろまでこのあたりは塩屋町の一部で、この地に瓢箪をつくる者がいたから、また瓢箪を売る店があったことから、この名がついたといわれる。現在の町名：変更なし",920-0845,金沢市瓢箪町5-48,,,,,,,地図番号136,
3420,金沢市,36.563172,136.672371,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧火除町（ひよけまち）,"藩政時代、防火のため城下町の所々に空地を設けて火除地としたが、ここもその一つであったのでこの名で呼ばれた。火避町とも書かれた。現在の町名：暁町",920-0926,金沢市暁町4-28先,,,,,,,地図番号69,
3421,金沢市,36.575335,136.645592,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧日吉町（ひよしまち）,"藩政時代に宮腰往還から広岡山王社への山王道が通称日吉町と呼ばれ、明治期に町名となったが、鉄道高架事業で高架下に消えた現在の町名：広岡1丁目、中橋町",920-0031,金沢市広岡1-17-25,,,,,,,地図番号128,
3422,金沢市,36.575843,136.645508,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧広岡町（ひろおかまち）,"「ひろか」の地名は平安末期に見え、平岡野・弘岡と書き、藩政期には北広岡村となり、町地の拡大で広岡町となった。現在の町名：広岡1?3丁目、西念1丁目、駅西本町1丁目",920-0031,金沢市広岡1-17,,,,,,,地図番号132,
3423,金沢市,36.561932,136.67513,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧吹屋町（ふきやまち）,"もと石川郡田井村の地内で、鋳物師や職人が住んだので、この名がついた。藩政期の記録には、鎔屋町（いがたやまち）とも書かれている。現在の町名：桜町",920-0923,金沢市桜町23-16先,,,,,,,地図番号64,
3424,金沢市,36.572566,136.656665,文化・芸術,歴史のまちしるべ標柱一覧,,,,,袋町（ふくろまち）,"藩政期の本町の一つで、この町筋が北国街道であった。道の両端が曲って袋のようであったところから、この名がついたという。現在の町名：安江町、尾張町2丁目",920-0909,金沢市袋町,,,,,,,"H19.3.1袋町復活地図番号114",
3425,金沢市,36.546294,136.669088,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧藤棚（ふじだな）,"この地はもともと成福寺・白山社の旧地で成福寺門前といわれていた。境内に大きな藤棚があったので、通称藤棚とも呼ばれていたが明治4年町名になった。現在の町名：城南1・2丁目",920-0966,金沢市城南1-7-16先,,,,,,,地図番号19,
3426,金沢市,36.579768,136.655312,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧淵上町（ふちのえまち）,"浅野川の淵の上にできた町で、藩政のころは堀川川除町、堀川淵上町と呼ばれていたが、明治の初め、この名に改められた。現在の町名：笠市町、堀川町",920-0847,金沢市堀川町13-1先,,,,,,,地図番号144,
3427,金沢市,36.560248,136.651581,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧古寺町（ふるでらまち）,"藩政初期この地に寺が集められていたが、元和のころになってそのほとんどを寺町台へ移し、跡地をこの名で呼ぶようになった。現在の町名：片町2丁目",920-0981,金沢市片町2-3-7先,,,,,,,地図番号55,
3428,金沢市,36.573899,136.646043,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧古道（ふるみち）,"金沢城下から宮腰（金石）へ通じる古い道であったが、元和2年新しく往還ができたので、新道に対して古道と呼んだ。現在の町名：昭和町、芳斉2丁目、元菊町、中橋町、長田1丁目",920-0856,金沢市昭和町5-13,,,,,,,地図番号120,
3429,金沢市,36.572812,136.649712,文化・芸術,歴史のまちしるべ標柱一覧,,,,,芳斉町（ほうさいまち）,"上杉景勝、松平忠直に仕え勇名をはせた青木新兵衛芳斉が、三代藩主利常に五千石をもって招かれてこの地に住んでいたので、のち、この名で呼ばれた。現在の町名：芳斉2丁目",920-0862,金沢市芳斉2-3-8,,,,,,,地図番号116,
3430,金沢市,36.564363,136.647357,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧宝船路町（ほうせんじまち）,"寛永の大火のあと、犀川大橋詰にあった法船寺がこの地に再建されて、門前町をつくり法船寺町と呼ばれた。明治4年、宝船路町に改められた。現在の町名：中央通町、長町2丁目",920-0866,金沢市中央通町11-46先,,,,,,,地図番号74,
3431,金沢市,36.580151,136.65381,文化・芸術,歴史のまちしるべ標柱一覧,,,,,堀川町（ほりかわまち）,"粟崎・大野等の港から、舟で金沢へ荷物を運ぶため、元和のころ浅野川を掘り開いたことから、このあたり一帯を堀川と呼び大いに賑わった。現在の町名：堀川町、笠市町",920-0847,金沢市堀川町22-19,,,,,,,地図番号145,
3432,金沢市,36.572358,136.661945,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧母衣町（ほろまち）,"藩政のはじめころ、母衣衆と称する武士の邸地があったので、この名がついたという。現在の町名：彦三町1丁目、尾張町2丁目",920-0901,金沢市尾張町2-16-22先,,,,,,,地図番号115,
3433,金沢市,36.558264,136.659318,文化・芸術,歴史のまちしるべ標柱一覧,,,,,本多町（ほんだまち）,"加賀藩の老臣本多安房守の下屋敷があったところなのでこの名がついた。かつては、本多氏の名をかぶせた町が15あった。現在の町名：本多町1?3丁目、出羽町",920-0964,金沢市本多町3-2-1,,,,,,,地図番号47,
3434,金沢市,36.567469,136.667943,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧又五郎町（またごろうちょう）,"加賀藩士、横山又五郎の邸地があったので、明治の初め、この名がついた。現在の町名：材木町",920-0921,金沢市材木町6-30先,,,,,,,地図番号84,
3435,金沢市,36.56768,136.654886,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧松原町（まつばらちょう）,"もと松原口門の前にあったことからこの名がついたという。藩政期には権現堂御門前町ともいい、のち御門前松原町といった。現在の町名：香林坊1丁目",920-0918,金沢市尾山町2-27,,,,,,,地図番号87,
3436,金沢市,36.577928,136.662593,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧水車町（みずぐるままち）,"藩政初期、松任から来た油屋が用水に水車をかけて灯油などの製造を行ったことから、この名がついた。現在の町名：小橋町、元町2丁目",920-0844,金沢市小橋町2-29先,,,,,,,地図番号159,
3437,金沢市,36.556278,136.654429,文化・芸術,歴史のまちしるべ標柱一覧,,,,,水溜町（みずためまち）,"犀川の河原であったが、川跡を追い追い埋め立て、埋め残りに水溜堀があったのでこの名がついた。元禄年間、60メートル余のこの堀は水溜と呼ばれ、消防に役立った。現在の町名：変更なし",920-0978,金沢市水溜町3-1先,,,,,,,地図番号38,
3438,金沢市,36.567249,136.66427,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧味噌蔵町（みそぐらちょう）,"藩政初期に軍用の味噌蔵が建てられていたところから、この名がついたという。現在の町名：大手町、尾張町1丁目、兼六元町、橋場町",920-0912,金沢市大手町8-25先,,,,,,,地図番号89,
3439,金沢市,36.572159,136.647741,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧三構（みつがまえ）,"もと高巌寺前といったが、これを光岩寺前とも書き、のちに光岩前と略して「みつがんまえ」と呼んだことから、この名がついたといわれる。現在の町名：芳斉1・2丁目",920-0862,金沢市芳斉2-4-15先,,,,,,,地図番号111,
3440,金沢市,36.566212,136.654021,文化・芸術,歴史のまちしるべ標柱一覧,,,,,南町（みなみちょう）,"佐久間盛政が城主のころ城の南にあったので、この名がついた。文禄元年この地に移転したが、寛永12年の移転説もある。現在の町名：高岡町、香林坊1・2丁目、尾山町",920-0918,金沢市尾山町2-3先,,,,,,,"H20.11.1南町復活地図番号80",
3441,金沢市,36.566,136.643897,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧元車町（もとぐるままち）,"藩政初期、大豆田用水に水車を設け灯油を製造したところから、犀川油車、油車町とも呼ばれていたが、のち、この名がついた。現在の町名：長土塀2・3丁目",920-0867,金沢市長土塀3-26先,,,,,,,地図番号79,
3442,金沢市,36.551699,136.646671,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧桃畠町（ももばたけまち）,"もと泉野村の地で藩政期に桃の木が多く植えられたので桃畠と呼ばれたという。また、古くからこの地に桃畠があったからともいわれる。のち、民家が建ち、明治4年、町名になった。現在の町名：野町3丁目、弥生1丁目",921-8036,金沢市弥生1-7,,,,,,,地図番号8,
3443,金沢市,36.574464,136.666078,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧森下町（もりもとまち）,"藩政初期、森下村の郷士亀田大隅の子孫が染工になって居住していたので、この名がつけられた。現在の町名：東山1?3丁目、森山1丁目",920-0831,金沢市3-4-24先,,,,,,,地図番号153,
3444,金沢市,36.57441,136.647823,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧柳町（やなぎまち）,"町名の由来は、かつて伊予西条城主だった一柳監物の預所があり、その名に因んだという。その周辺に柳の木があったことによるとの説もある。現在の町名：本町1丁目、昭和町",920-0853,金沢市本町2-7-8先,,,,,,,地図番号124,
3445,金沢市,36.555128,136.658221,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧山田屋小路（やまだやしょうじ）,"藩政時代、山田屋という魚屋が数代にわたり住んでいたところから、この名がついたという。現在の町名：幸町",920-0968,金沢市幸町12-1,,,,,,,地図番号30,
3446,金沢市,36.579865,136.670556,文化・芸術,歴史のまちしるべ標柱一覧,,,,,山ノ上町（やまのうえまち）,"「山ノ上」の名は、古く室町期から見られるが、藩政期、河北郡小坂庄山ノ上村の一部を町地とし、その名を町名とした。現在の町名：山の上町、森山1・2丁目",920-0816,金沢市山の上町31-1先,,,,,,,地図番号162,
3447,金沢市,36.574735,136.652525,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧弓ノ町（ゆみのまち）,"藩政時代、弓組の侍が住んでいたところで、後弓ノ町、升形弓ノ町とも呼ばれていたが、明治の初め、この名に改められた。地名などを冠した弓ノ町がほかにもあった現在の町名：本町1・2丁目",920-0853,金沢市本町1-2-39,,,,,,,地図番号126,
3448,金沢市,36.56573,136.668687,文化・芸術,歴史のまちしるべ標柱一覧,,,,,横山町（よこやまちょう）,"加賀藩の老臣横山氏が、下屋敷のあったこの地に元禄から藩末まで代々家臣とともに住んでいたので、この名がついた。現在の町名：横山町、材木町",920-0922,金沢市横山町352,,,,,,,地図番号77,
3449,金沢市,36.553288,136.64932,文化・芸術,歴史のまちしるべ標柱一覧,,,,,旧六斗林（ろくとばやし）,"平安時代の末に六動太郎光景という武士が住み、その付近に樹木が生い茂っていたので六動林と称され、転じてこの名になった。現在の町名：弥生1丁目、野町3丁目",921-0831,金沢市野町3-15-14先,,,,,,,地図番号13,
3450,金沢市,36.573731,136.647422,文化・芸術,歴史のまちしるべ標柱一覧,,,,,六枚町（ろくまいまち）,"藩政前期からある町人町で、この町の宅地税である地子銀が年間6枚であったところから、この名がついたと伝えられている。現在の町名：六枚町",920-0868,金沢市六枚町,,,,,,,"H16.6.1六枚町復活地図番号121",
3451,金沢市,36.546198,136.660107,文化・芸術,坂道標柱一覧,,,,,不老坂（ふろうさか）,細く急な坂道であったが、明治の中ごろ上菊橋とつながり、のち拡張整備され縁起の良いこの名がつけられたという。近くに風呂屋があり、不老長寿によいというので、この名で呼ばれたともいう。,921-8106,金沢市十一屋町2-27,,,,,,,地図番号302,
3452,金沢市,36.54879,136.659238,文化・芸術,坂道標柱一覧,,,,,長良坂（ながらざか）,旧長良町へ上がるのでこの名がついた。犀川のがけふちにあり、川風が吹き上げてくるので、吹上とも呼ばれていた。,921-8033,金沢市寺町1-8-53先,,,,,,,地図番号303,
3453,金沢市,36.553027,136.654909,文化・芸術,坂道標柱一覧,,,,,桜坂（さくらざか）,慶応元年に作られ、明治25年改修された。城からの眺めをよくするため、加賀藩時代、坂の上に桜が多く植えられたのでこの名で呼ばれた。,921-8032,金沢市清川町桜橋先,,,,,,,地図番号304,
3454,金沢市,36.553027,136.654909,文化・芸術,坂道標柱一覧,,,,,石伐坂（いしきりざか）,藩政時代から坂の上に職人町があった。清立寺坂、吹屋坂、くの字坂とも呼ばれ、現在はＷ坂という。,921-8032,金沢市清川町桜橋先,,,,,,,地図番号305,
3455,金沢市,36.557663,136.650426,文化・芸術,坂道標柱一覧,,,,,蛤坂（はまぐりざか）,加賀藩前期に妙慶寺坂といったが、享保18年の火災後、蛤が口を開いたようになったのでこの名がついた。,921-8033,金沢市寺町5-1-40先,,,,,,,地図番号306,
3456,金沢市,36.542572,136.668224,文化・芸術,坂道標柱一覧,,,,,御参詣坂（ごさんけいざか）,藩政時代、法島村から祇陀寺の向こうへ至る坂と、今一つ崖の下から桃雲寺手前の野田往来へ至る坂をこう呼んだ。野田山墓地に参詣することからこの名がついた。,921-8101,金沢市法島町17-24先,,,,,,,地図番号301,
3457,金沢市,36.547829,136.677071,文化・芸術,坂道標柱一覧,,,,,善光寺坂（ぜんこうじざか）,昔この付近に善光寺という寺があったのでこの名で呼ばれている。,920-0942,金沢市小立野3-7-1先,,,,,,,地図番号308,
3458,金沢市,36.551611,136.673501,文化・芸術,坂道標柱一覧,,,,,亀坂（がめざか）,加賀藩初期、この付近は深い谷であったが、戸室石をはこぶため埋めて次第に坂の勾配をゆるくした。がめ坂の名の由来は明らかでない。,920-0942,金沢市小立野3-3-1先,,,,,,,地図番号309,
3459,金沢市,36.555086,136.667039,文化・芸術,坂道標柱一覧,,,,,新坂（しんさか）,加賀藩前期、嫁坂のあとにできたのでこの名がついた。昔は、小立野新坂、笠舞新坂ともよばれた。,920-0935,金沢市石引2-26-8先,,,,,,,地図番号310,
3460,金沢市,36.554721,136.678798,文化・芸術,坂道標柱一覧,,,,,鶴間坂（つるまざか）,坂の上からの眺望がよく、加賀藩時代から詩歌を好む人が訪れ、ここを鶴舞谷と称していたのでこの名がついた。,920-0942,金沢市小立野5丁目,,,,,,,地図番号312,
3461,金沢市,36.555889,136.666236,文化・芸術,坂道標柱一覧,,,,,嫁坂（よめざか）,加賀藩初期、坂の上に住んでいた藩の重臣、篠原出羽守が、娘を本庄主馬へ嫁がせる時つけた坂なのでこの名がついた。,920-0935,金沢市石引4-8-1先,,,,,,,地図番号311,
3462,金沢市,36.557345,136.662815,文化・芸術,坂道標柱一覧,,,,,大乗寺坂（だいじょうじざか）,慶長から元禄年間に曹洞宗の古寺、大乗寺が坂下にあったのでこの名で呼ばれている。同寺はのち長坂へ移転した。,920-0964,金沢市本多町2-7-11,,,,,,,地図番号313,
3463,金沢市,36.558544,136.674891,文化・芸術,坂道標柱一覧,,,,,天神坂（てんじんざか）,椿原神社の旧社名、田井天神の横にあるのでこの名で呼ばれている。昔、坂の上部は三つに分かれていた。,920-0925,金沢市天神町1-4,,,,,,,地図番号314,
3464,金沢市,36.559696,136.668676,文化・芸術,坂道標柱一覧,,,,,木曽坂（きそざか）,木曽の山中のような幽すいな所なのでこの名がついた。その一部は宝円寺の裏門の坂なので裏門坂ともいわれていた。,920-0933,金沢市東兼六町17先,,,,,,,地図番号315,
3465,金沢市,36.559541,136.671012,文化・芸術,坂道標柱一覧,,,,,馬坂（うまざか）,昔、田井村の農民が小立野へ草刈りに行くため、馬をひいて登ったのでこの名がついた。六曲り坂ともいわれていた。,920-0927,金沢市扇町5-21先,,,,,,,地図番号316,
3466,金沢市,36.561452,136.665451,文化・芸術,坂道標柱一覧,,,,,八坂（はっさか）,昔、付近に木こりが通う八つの坂があったのでこの名がついた。のち、一つが残り、宝憧寺坂、伊予殿坂とも呼ばれた。,920-0933,金沢市東兼六町2-37先,,,,,,,地図番号317,
3467,金沢市,36.56157,136.660529,文化・芸術,坂道標柱一覧,,,,,広坂（ひろさか）,坂道の幅が広いのでこの名で呼ばれているが、加賀藩時代から明治中期頃までは安房殿坂、作事坂ともいわれていた。,920-0963,金沢市出羽町1-1先,,,,,,,地図番号318,
3468,金沢市,36.562299,136.664941,文化・芸術,坂道標柱一覧,,,,,小尻谷坂（こじりたにざか）,藩政期の中ごろ尻谷坂（汁谷坂・尻垂坂等）より小さいところから、この名がついたといわれている。,920-0933,金沢市東兼六町1-11先,,,,,,,地図番号319,
3469,金沢市,36.564948,136.662317,文化・芸術,坂道標柱一覧,,,,,紺屋坂（こんやざか）,加賀藩初期に藩の御用染商、館紺屋孫十郎が坂の付近に住んでいたので、この名がついた。,920-0936,金沢市兼六町2-1,,,,,,,地図番号320,
3470,金沢市,36.568674,136.656825,文化・芸術,坂道標柱一覧,,,,,甚右衛門坂（じんえもんざか）,天正八年佐久間盛政の攻撃をうけたとき、本願寺方の浪士、平野甚右衛門が奮戦、討死した坂なのでこの名がついた。,920-0937,金沢市丸の内71,,,,,,,地図番号321,
3471,金沢市,36.541829,136.684612,文化・芸術,坂道標柱一覧,,,,,大瀧坂（おおたきざか）,かつてこの坂の脇には、辰巳用水から台地下の田畑を潤す流れが、大きな滝のように流れ落ちていたことから、この名がついた。,920-0952,金沢市錦町ミ13-1-2先,,,,,,,地図番号307,
3472,金沢市,36.569515,136.670004,文化・芸術,坂道標柱一覧,,,,,帰厚坂（きこうざか）,加賀藩主、前田慶寧が慶応3年卯辰山を開拓したときの坂で、「藩主の厚き徳に帰する」の意味から名づけられた。,920-0834,金沢市常盤町72先,,,,,,,地図番号323,
3473,金沢市,36.571015,136.669048,文化・芸術,坂道標柱一覧,,,,,観音坂（かんのんざか）,観音院の門前の坂で、加賀藩初期、同院の参道として作られた。明治42年北側に新しい坂路ができた。,920-0831,金沢市東山1-33-11先,,,,,,,地図番号324,
3474,金沢市,36.57281,136.668472,文化・芸術,坂道標柱一覧,,,,,子来坂（こぎざか）,慶応3年卯辰山が開拓された時、作業に出た住民多数が子供が来るようににぎやかに登ったのでこの名がついた。今はこらい坂と呼んでいる。,920-0831,金沢市東山1-30-8,,,,,,,地図番号325,
3475,金沢市,36.572111,136.663414,文化・芸術,坂道標柱一覧,,,,,暗がり坂（くらがりざか）,久保市乙剣宮より主計町に通じる小路を指し、日中も日の当たらない暗い坂道なので、この名で呼ばれている。暗闇坂ともいう。,920-0908,金沢市主計町3-15先,,,,,,,地図番号322,
3832,金沢市,36.575377,136.641577,文化・芸術,寺院・文化財等の解説文,,,,,長田菅原神社拝殿,寛永２０年(１６４３)四代藩主前田光高が金沢城内に建立した金沢権現堂(東照権現)の護摩堂で明治１１年(１８７８)この地に移築された。その構造は精巧を極め北陸にあっては数少ない江戸初期の日光廟式社殿である。,,金沢市長田１－５－３,,,,,,,,
